"","compound","CAS","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","unit.conc.enzymes.Clint","X","conc.enzymes.Clint","Culture.condition","Culture.material","Culture.medium","Hepatocytes","HEPES.added","Incubation.volume..mL.","L.glutamine.Glutamax.added","Medium.movement","Other.constituents.added.","Sampling","Serum.albumin.added","Source","Species","Use.CO2.incubator","scaling.factor","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Fuinc","method.Fuinc"
"40","Buspirone","36505-84-7",12.11,"ul/min/10^6 cells","hep","Louisse 2020","Kidambi.et.al...2009","10^6 cell/ml",167,1,"suspension","microcentrifuge tube","DMEM","primary","no",0.5,"no","shaking","yes","medium + cells","yes","fresh","human","yes",117.5,"ChemAxon",0.323632803997187,0.489006925515688,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.06,7.62,1.78,1.35,"ChemAxon","no",0.999987843490136,0,1.21565098637477e-05,5,0.534095708402174,0.897002610915365,0.947059551483886,0.934661010491166,1.21920879944557,0.825039086945837,0.796735802959186,0.637696601106137,0.615270040364444,0.964469261356847,0.655098687959381,"RodgersRowland",0.928,"in silico"
"41","Buspirone","36505-84-7",7.66,"ul/min/10^6 cells","hep","Louisse 2020","Shibata.et.al...2002","10^6 cell/ml",222,1,"suspension","96-well plate","serum","primary","no",0.05,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.323632803997187,0.489006925515688,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.06,7.62,1.78,1.35,"ChemAxon","no",0.999987843490136,0,1.21565098637477e-05,5,0.534095708402174,0.897002610915365,0.947059551483886,0.934661010491166,1.21920879944557,0.825039086945837,0.796735802959186,0.637696601106137,0.615270040364444,0.964469261356847,0.655098687959381,"RodgersRowland",0.928,"in silico"
"42","Caffeine","58-08-2",0.2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",57,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.996,"in silico"
"43","Caffeine","58-08-2",0.1,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",75,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.996,"in silico"
"44","Caffeine","58-08-2",0.1,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",108,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.996,"in silico"
"45","Caffeine","58-08-2",1.4,"ul/min/10^6 cells","hep","Louisse 2020","Lau.et.al...2002","10^6 cell/ml",174,1,"suspension","24-well plate","Waymouth's medium","primary","no",1,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.957,"in silico"
"46","Caffeine","58-08-2",0.13,"ul/min/10^6 cells","hep","Louisse 2020","Lave.et.al...1997","10^6 cell/ml",192,1.5,"plated","culture dish","WME","primary","no",1,"no","no","no","medium + cells","yes","fresh","human","no",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.937,"in silico"
"47","Caffeine","58-08-2",3.3,"ul/min/10^6 cells","hep","Louisse 2020","McGinnity.et.al...2004","10^6 cell/ml",199,1,"suspension","vial","DMEM","primary","yes",0.5,"no","shaking","yes","medium + cells","no","fresh","human","no",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.957,"in silico"
"48","Caffeine","58-08-2",0.13,"ul/min/10^6 cells","hep","Louisse 2020","Shibata.et.al...2002","10^6 cell/ml",223,1,"suspension","96-well plate","serum","primary","no",0.05,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.957,"in silico"
"49","Caffeine","58-08-2",1.2,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",270,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.957,"in silico"
"50","Caffeine","58-08-2",6.3,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_1","10^6 cell/ml",328,0.25,"suspension","96-well plate","WME","HepaRG","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.989,"in silico"
"51","Caffeine","58-08-2",3.09,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",342,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.841453972446858,0.913901715749934,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",-1.16,NA,-0.55,-0.55,"ChemAxon","no",0.999999997245771,0,2.75422862294761e-09,3,0.163495116178401,0.39389412772417,0.705196003683606,0.656716089531203,0.679290281313351,0.655635469033187,0.63399379964044,0.662425388294942,0.638564083496558,0.607976298004865,0.671502668617533,"RodgersRowland",0.989,"in silico"
"52","Chlorpromazine","50-53-3",42.8,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",58,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.777,"in silico"
"53","Chlorpromazine","50-53-3",27.5,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",76,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.777,"in silico"
"54","Chlorpromazine","50-53-3",31.4,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",92,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.777,"in silico"
"55","Chlorpromazine","50-53-3",18.3,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",109,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.777,"in silico"
"56","Chlorpromazine","50-53-3",11,"ul/min/10^6 cells","hep","Louisse 2020","Lau.et.al...2002","10^6 cell/ml",175,1,"suspension","24-well plate","Waymouth's medium","primary","no",1,"yes","no","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.258,"in silico"
"57","Chlorpromazine","50-53-3",17,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2010","10^6 cell/ml",245,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.258,"in silico"
"58","Chlorpromazine","50-53-3",18.1,"ul/min/10^6 cells","hep","Louisse 2020","Sohlenius.Sternbeck.et.al...2012","10^6 cell/ml",272,1,"suspension","96-well plate","WME","primary","no",0.1,"no","shaking","no","medium + cells","no","cryopreserved","human","yes",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.258,"in silico"
"59","Chlorpromazine","50-53-3",18,"ul/min/10^6 cells","hep","Louisse 2020","Yamagata.et.al...2017","10^6 cell/ml",311,1,"suspension","96-well plate","KHB","primary","no",0.1,"no","shaking","no","medium + cells","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.258,"in silico"
"60","Chlorpromazine","50-53-3",252.2,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_1","10^6 cell/ml",329,0.25,"suspension","96-well plate","WME","HepaRG","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.582,"in silico"
"61","Chlorpromazine","50-53-3",82.5,"ul/min/10^6 cells","hep","Louisse 2020","Zanelli.et.al...2012_2","10^6 cell/ml",343,0.25,"suspension","96-well plate","WME","primary","no",0.125,"no","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.0885294309021239,0.162658773183109,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.2,NA,4.54,2.74,"ChemAxon","no",0.0156016622418296,0,0.98439833775817,3,23.3202248106799,5.74424139431012,55.9811588621568,11.7934952055548,12.5857874862528,12.2142319259146,8.82507033100205,4.01349516863983,5.87299985841034,38.686197352836,5.95949367649287,"RodgersRowland",0.582,"in silico"
"62","Clozapine","5786-21-0",11.6,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_1","10^6 cell/ml",59,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.142912238866861,0.250084361697887,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,25.2189133863156,15.2208914336785,36.7578130017066,14.4153567409715,21.3043342783761,12.7002654349534,11.0175056046525,2.76909273919187,5.50172892799462,26.8317569521959,5.76678224876263,"RodgersRowland",0.957,"in silico"
"63","Clozapine","5786-21-0",5.4,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_2","10^6 cell/ml",77,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.142912238866861,0.250084361697887,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,25.2189133863156,15.2208914336785,36.7578130017066,14.4153567409715,21.3043342783761,12.7002654349534,11.0175056046525,2.76909273919187,5.50172892799462,26.8317569521959,5.76678224876263,"RodgersRowland",0.957,"in silico"
"64","Clozapine","5786-21-0",4,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_3","10^6 cell/ml",93,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.142912238866861,0.250084361697887,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,25.2189133863156,15.2208914336785,36.7578130017066,14.4153567409715,21.3043342783761,12.7002654349534,11.0175056046525,2.76909273919187,5.50172892799462,26.8317569521959,5.76678224876263,"RodgersRowland",0.957,"in silico"
"65","Clozapine","5786-21-0",2,"ul/min/10^6 cells","hep","Louisse 2020","Chao.et.al..2009_4","10^6 cell/ml",110,0.1,"plated","96-well plate","non-defined commercial medium","primary","no",0.1,"no","shaking","no","medium","yes","cryopreserved","human","yes",117.5,"ChemAxon",0.142912238866861,0.250084361697887,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,25.2189133863156,15.2208914336785,36.7578130017066,14.4153567409715,21.3043342783761,12.7002654349534,11.0175056046525,2.76909273919187,5.50172892799462,26.8317569521959,5.76678224876263,"RodgersRowland",0.957,"in silico"
"66","Clozapine","5786-21-0",8.2,"ul/min/10^6 cells","hep","Louisse 2020","Heinle.et.al...2015","10^6 cell/ml",127,0.5,"suspension","384-well plate","WME","primary","yes",0.025,"yes","shaking","no","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.142912238866861,0.250084361697887,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,25.2189133863156,15.2208914336785,36.7578130017066,14.4153567409715,21.3043342783761,12.7002654349534,11.0175056046525,2.76909273919187,5.50172892799462,26.8317569521959,5.76678224876263,"RodgersRowland",0.816,"in silico"
"67","Clozapine","5786-21-0",16.5,"ul/min/10^6 cells","hep","Louisse 2020","Hultman.et.al...2016","10^6 cell/ml",142,0.3,"plated","96-well plate","non-defined commercial medium","primary co-culture","no",0.1,"no","no","no","medium","no","cryopreserved","human","yes",117.5,"ChemAxon",0.142912238866861,0.250084361697887,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,25.2189133863156,15.2208914336785,36.7578130017066,14.4153567409715,21.3043342783761,12.7002654349534,11.0175056046525,2.76909273919187,5.50172892799462,26.8317569521959,5.76678224876263,"RodgersRowland",0.881,"in silico"
"68","Clozapine","5786-21-0",3,"ul/min/10^6 cells","hep","Louisse 2020","Jacobson.et.al...2007","10^6 cell/ml",155,1,"plated","96-well plate","L-15 medium","primary","yes",0.06,"no","no","yes","medium + cells","no","cryopreserved","human","no",117.5,"ChemAxon",0.142912238866861,0.250084361697887,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",15.9,7.35,3.4,3.12,"ChemAxon","no",0.528750563008168,3.16227755092768e-09,0.471249436107731,6,25.2189133863156,15.2208914336785,36.7578130017066,14.4153567409715,21.3043342783761,12.7002654349534,11.0175056046525,2.76909273919187,5.50172892799462,26.8317569521959,5.76678224876263,"RodgersRowland",0.69,"in silico"
